94.46152750651042,52.14594236550199,0.537712949241473,89.0,82.0,2354.0,-0.2334622684614054_0
92.86332194010417,55.92731896350102,0.487944270305194,88.0,8.0,2347.0,-0.4472593065666457_1
93.43207126193576,65.36847844842528,0.5635973890904451,82.0,8.0,3096.0,-0.7154758744207657_2
114.27792019314236,60.6825367806247,0.16102802273945072,110.0,105.0,2362.0,-0.8835380114475457_3
94.30730523003473,73.24977913298567,0.6977526002426409,69.0,225.0,3568.0,-0.954754629959417_4
104.90968831380208,61.59060389645961,0.44273979611537184,97.0,87.0,2113.0,-0.6631080465188903_5
73.3902825249566,53.82368651672406,0.9749964996848585,61.0,8.0,3412.0,0.39756541852215443_6
90.56852552625868,68.34774209471294,0.7987024245054876,71.0,228.0,6720.0,-0.5673495636355419_7
83.13908216688368,55.119278307395035,1.0280800677452826,72.0,228.0,3060.0,0.6032038852135053_8
87.55874633789062,57.48827333798585,0.7417172124370929,82.0,19.0,2532.0,-0.0850910623843717_9
119.01484849717882,64.81551442385425,0.12348845881035694,113.0,213.0,1895.0,-1.1683394149864816_10
108.14263916015625,61.13339034330119,0.43346470849438684,99.0,228.0,3430.0,-0.7675690444069603_11
85.0743645562066,65.32500192137117,0.753551376670239,68.0,12.0,3417.0,-0.5891480794259474_12
82.16802978515625,60.63413832130374,0.7942644901702456,70.0,20.0,3158.0,-0.25208839604355804_13
113.09513685438368,55.56872335304091,0.11009442925087773,107.0,83.0,2175.0,-0.9449881172081276_14
99.96863810221355,73.13101156934412,0.3913852523132425,84.0,16.0,3440.0,-1.2019596778681816_15
72.39706759982639,50.749845236524976,0.7774246456480928,67.0,10.0,5801.0,0.1608942307921799_16
73.66337754991319,61.032734469811814,1.1553428258676388,53.0,7.0,6457.0,0.37956257694964535_17
71.9581298828125,67.75660035881438,0.9821446777528526,45.0,12.0,13735.0,-0.23822061075919265_18
99.80151028103299,55.456658808077016,0.6705236225859247,90.0,80.0,2639.0,-0.18662496782167404_19
89.55967203776042,57.75581662730579,0.39351345028717816,85.0,8.0,3863.0,-0.77128670963608_20
102.10757785373264,64.56028898832331,0.33399994900351654,95.0,9.0,2870.0,-1.0011377073303418_21
102.2332051595052,60.93486829684815,0.4076381372670107,94.0,23.0,2248.0,-0.8246694281427454_22
110.47662353515625,69.96613136300334,0.2781389121108963,101.0,226.0,3648.0,-1.2050789788803293_23
82.52803209092882,68.42806722917535,0.5315410688367965,67.0,8.0,15167.0,-1.0361760791687498_24
107.58993869357639,60.31246982230225,0.34658354048115186,101.0,228.0,2622.0,-0.7832949825449687_25
100.80889892578125,67.29584368298585,0.40739795609313983,88.0,8.0,3897.0,-1.0579034192380996_26
93.7563239203559,57.68878842345888,0.4863070245883885,88.0,7.0,3890.0,-0.4426005511193063_27
